"","campus","method","year","month","day","site","zone","transect","ANEM","BARROC","BARSAN","BEDRK","BOULD","BRANCH","BROWN","BRYO","COB","CORCAL","CRUCOR","DESSPP","ERECOR","FLATREL","GREEN","HIREL","HYDROID","MACPYRHF","MODREL","PHRCAL","PHYSPP","SAND","SCSB99RED","SHELL","SLTREL","SOLTUN","SPONGE","THYPET","TUBEWORM","BARNAC","CLAM","DIOCHA","CUCSPP","EGRMEN","MUD","DICTYOTALES","COMTUN","DODFEW","DICSPP","BUSHY00","CUPCOR","LAMHOLD","LEAFY","SALTRI","SB00RED","SCUM","STEOSM","SARSPP","PACRUB","SC00RED","ENCRED","LACY","TURF","UNDLAMFAR","BUSHY","TUBEMAT","STYCAL","AGLSTR","DIACAL","DEADHOLD","SCALLOP","THYSQU","UNDBRIT","UNDPAC","OCTOCORAL","PETMON","UNDDET","GORGAD","ERECTRED","MUSSEL","STYPAP","SARHOR","SARMUT","HETPAC","UNDJUVLAM","WATSUB","NERHOLD","TUBECOL","DODSPP","UNDHAL","TUBAMP","UNID","GERRUB","CAPMAT","PHORON","UNDNEOFIM","SARPAL"
"5839","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_DC","INNER","1",0,0,0,16,14,4,0,0,0,0,3,3,11,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5840","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_DC","INNER","2",0,0,0,30,0,11,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5841","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_DC","OUTER","1",0,0,0,25,2,1,0,3,0,0,4,3,1,0,0,17,0,0,3,0,0,3,0,1,10,0,2,0,0,0,0,2,0,0,0,0,6,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5842","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_DC","OUTER","2",0,0,0,30,0,6,0,11,0,0,1,3,0,0,0,24,1,0,4,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5843","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_UC","INNER","1",0,2,0,26,4,7,0,0,0,0,3,0,8,1,0,1,0,0,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5844","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_UC","INNER","2",0,1,0,25,3,13,0,0,2,0,1,0,7,0,0,0,0,0,8,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5845","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_UC","MID","1",0,1,0,27,2,4,0,1,1,0,4,4,5,0,0,3,0,0,19,1,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5846","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_UC","MID","2",0,0,0,30,0,5,0,1,0,1,2,1,4,0,0,14,0,0,12,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5847","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_UC","OUTER","1",0,0,0,30,0,8,0,1,0,0,3,5,1,1,0,22,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5848","UCSC","SBTL_UPC_PISCO",2010,6,22,"ESALEN_UC","OUTER","2",0,0,0,30,0,3,0,2,0,1,5,3,2,0,0,19,0,0,7,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5849","UCSC","SBTL_UPC_PISCO",2010,7,6,"ESTERO","INNER","1",0,1,1,17,11,12,0,0,1,0,5,1,0,0,0,0,0,0,7,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5850","UCSC","SBTL_UPC_PISCO",2010,7,6,"ESTERO","INNER","2",0,1,0,28,2,19,0,0,0,0,1,0,3,0,0,1,0,0,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5851","UCSC","SBTL_UPC_PISCO",2010,7,6,"ESTERO","MID","2",0,1,2,14,9,3,0,0,2,0,3,0,1,12,0,0,0,0,0,0,0,5,0,1,18,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5852","UCSC","SBTL_UPC_PISCO",2010,7,6,"ESTERO","MID","1",0,0,9,19,1,4,0,0,0,0,2,0,1,8,0,0,0,0,1,1,0,10,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5853","UCSC","SBTL_UPC_PISCO",2010,7,6,"ESTERO","OUTER","1",0,0,0,19,8,2,0,1,1,0,11,0,1,8,0,0,0,0,3,0,0,2,0,0,8,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5854","UCSC","SBTL_UPC_PISCO",2010,7,6,"ESTERO","OUTER","2",0,0,0,29,0,2,0,0,0,0,10,0,6,27,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5855","UCSC","SBTL_UPC_PISCO",2010,7,7,"HARMONY","OUTER","1",0,0,5,17,4,0,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,7,0,3,28,0,0,0,0,1,0,3,1,0,0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5856","UCSC","SBTL_UPC_PISCO",2010,7,7,"HARMONY","INNER","1",0,2,2,17,10,9,0,0,2,0,8,0,1,2,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5857","UCSC","SBTL_UPC_PISCO",2010,7,7,"HARMONY","INNER","2",0,1,2,16,11,4,0,0,2,0,6,0,1,7,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5858","UCSC","SBTL_UPC_PISCO",2010,7,7,"HARMONY","MID","2",0,1,1,15,0,0,0,0,0,0,4,0,6,19,0,0,0,0,0,0,0,15,0,8,11,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5859","UCSC","SBTL_UPC_PISCO",2010,7,7,"HARMONY","OUTER","2",0,1,1,9,12,1,0,0,6,0,3,0,2,15,0,0,0,0,1,0,0,3,0,0,14,0,0,0,0,0,0,10,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5860","UCSC","SBTL_UPC_PISCO",2010,7,7,"HARMONY","MID","1",0,0,0,11,1,3,0,1,0,0,1,0,3,24,0,0,0,0,0,0,0,18,0,14,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5861","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_DC","MID","1",0,1,2,22,4,15,0,0,0,0,1,0,0,2,0,0,0,1,2,1,0,4,0,3,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5862","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_DC","MID","2",0,1,1,23,0,11,0,1,6,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5863","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_DC","OUTER","1",0,0,4,24,2,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,29,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5864","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_DC","OUTER","2",0,0,15,11,0,4,0,0,0,1,1,0,0,4,0,1,0,0,3,0,0,19,0,3,22,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5865","UCSC","SBTL_UPC_PISCO",2010,7,18,"HOPKINS_DC","INNER","1",0,4,2,23,1,0,0,0,3,0,0,0,0,5,0,2,0,0,10,0,0,3,0,0,13,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5866","UCSC","SBTL_UPC_PISCO",2010,7,18,"HOPKINS_DC","INNER","2",0,2,2,25,1,12,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,4,0,2,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5867","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_UC","MID","1",0,0,2,21,1,4,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,8,0,1,29,0,0,0,0,1,0,4,0,0,0,0,0,0,7,0,2,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5868","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_UC","OUTER","1",0,0,3,23,1,7,0,0,0,0,3,0,0,5,0,0,0,1,2,0,0,6,0,2,23,0,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5869","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_UC","OUTER","2",0,0,2,22,0,9,0,1,0,0,0,0,0,3,0,0,0,1,3,0,0,8,0,4,24,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5870","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_UC","INNER","1",0,0,2,27,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5871","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_UC","INNER","2",0,0,0,26,0,9,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,3,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5872","UCSC","SBTL_UPC_PISCO",2010,6,18,"HOPKINS_UC","MID","2",0,0,0,27,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,1,30,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5873","UCSC","SBTL_UPC_PISCO",2010,7,27,"LITTLE_IRISH_DC","INNER","2",0,8,4,7,4,0,0,0,16,0,6,0,0,7,0,0,0,0,0,0,0,3,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5874","UCSC","SBTL_UPC_PISCO",2010,7,27,"LITTLE_IRISH_DC","OUTER","1",0,2,0,19,6,0,0,0,3,0,11,0,5,2,0,1,0,0,5,0,0,2,0,3,22,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5875","UCSC","SBTL_UPC_PISCO",2010,7,27,"LITTLE_IRISH_DC","INNER","1",0,3,3,5,12,0,0,0,11,0,13,0,0,2,0,0,0,0,1,0,0,2,0,0,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5876","UCSC","SBTL_UPC_PISCO",2010,7,27,"LITTLE_IRISH_DC","MID","1",0,1,9,11,8,2,0,0,2,0,10,0,1,1,0,3,0,0,4,0,0,9,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5877","UCSC","SBTL_UPC_PISCO",2010,7,27,"LITTLE_IRISH_DC","OUTER","2",0,1,1,13,3,1,0,1,13,0,11,4,0,5,0,0,0,0,1,0,0,1,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5878","UCSC","SBTL_UPC_PISCO",2010,7,27,"LITTLE_IRISH_DC","MID","2",0,0,4,9,7,5,0,0,9,0,6,0,1,3,0,0,0,0,4,0,0,6,0,2,23,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5879","UCSC","SBTL_UPC_PISCO",2010,7,28,"LITTLE_IRISH_UC","MID","1",0,0,0,30,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5880","UCSC","SBTL_UPC_PISCO",2010,7,28,"LITTLE_IRISH_UC","OUTER","1",0,7,0,24,0,6,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5881","UCSC","SBTL_UPC_PISCO",2010,7,28,"LITTLE_IRISH_UC","INNER","2",0,1,5,25,0,5,0,0,5,0,7,2,1,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5882","UCSC","SBTL_UPC_PISCO",2010,7,28,"LITTLE_IRISH_UC","INNER","1",0,0,5,23,0,8,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,6,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5883","UCSC","SBTL_UPC_PISCO",2010,7,28,"LITTLE_IRISH_UC","MID","2",0,0,0,30,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5884","UCSC","SBTL_UPC_PISCO",2010,7,28,"LITTLE_IRISH_UC","OUTER","2",0,0,0,30,0,9,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5885","UCSC","SBTL_UPC_PISCO",2010,8,5,"LONE_TREE","OUTER","1",0,0,1,28,1,0,0,0,0,0,13,0,6,0,0,0,0,0,2,0,0,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5886","UCSC","SBTL_UPC_PISCO",2010,8,5,"LONE_TREE","MID","2",0,1,1,17,9,0,0,0,0,0,6,1,16,2,0,0,0,1,1,0,0,4,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5887","UCSC","SBTL_UPC_PISCO",2010,8,5,"LONE_TREE","OUTER","2",0,2,1,23,2,0,0,0,3,0,12,0,8,0,0,0,0,0,7,0,0,2,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5888","UCSC","SBTL_UPC_PISCO",2010,8,5,"LONE_TREE","INNER","1",0,0,0,28,2,4,0,0,0,0,2,1,17,0,0,4,0,0,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5889","UCSC","SBTL_UPC_PISCO",2010,8,5,"LONE_TREE","INNER","2",0,0,0,28,2,1,0,0,0,0,4,0,17,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5890","UCSC","SBTL_UPC_PISCO",2010,8,5,"LONE_TREE","MID","1",0,0,0,29,1,0,0,0,0,0,3,3,22,3,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5891","UCSC","SBTL_UPC_PISCO",2010,6,22,"LOPEZ_DC","MID","1",0,1,0,23,6,17,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5892","UCSC","SBTL_UPC_PISCO",2010,6,23,"LOPEZ_DC","INNER","1",0,6,2,17,12,0,0,0,0,0,6,1,2,0,0,0,0,0,3,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5893","UCSC","SBTL_UPC_PISCO",2010,6,23,"LOPEZ_DC","INNER","2",0,5,0,20,10,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5894","UCSC","SBTL_UPC_PISCO",2010,6,22,"LOPEZ_DC","OUTER","2",0,0,1,28,1,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5895","UCSC","SBTL_UPC_PISCO",2010,6,22,"LOPEZ_DC","MID","2",0,0,0,17,12,14,0,2,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5896","UCSC","SBTL_UPC_PISCO",2010,6,22,"LOPEZ_DC","OUTER","1",0,0,0,25,5,12,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5897","UCSC","SBTL_UPC_PISCO",2010,6,22,"LOPEZ_UC","OUTER","1",0,2,8,11,13,3,0,0,6,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5898","UCSC","SBTL_UPC_PISCO",2010,6,22,"LOPEZ_UC","MID","2",0,2,0,25,3,3,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
